Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
05/21/2014,AQS,60590007,1,0.042,ppm,39,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/22/2014,AQS,60590007,1,0.037,ppm,34,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/23/2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/24/2014,AQS,60590007,1,0.04,ppm,37,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/25/2014,AQS,60590007,1,0.049,ppm,45,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/26/2014,AQS,60590007,1,0.053,ppm,49,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/27/2014,AQS,60590007,1,0.051,ppm,47,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/28/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/29/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/30/2014,AQS,60590007,1,0.054,ppm,50,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
05/31/2014,AQS,60590007,1,0.054,ppm,50,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-01-2014,AQS,60590007,1,0.057,ppm,58,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-02-2014,AQS,60590007,1,0.048,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-03-2014,AQS,60590007,1,0.055,ppm,51,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-04-2014,AQS,60590007,1,0.05,ppm,46,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-05-2014,AQS,60590007,1,0.051,ppm,47,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-06-2014,AQS,60590007,1,0.045,ppm,42,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-07-2014,AQS,60590007,1,0.048,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-08-2014,AQS,60590007,1,0.051,ppm,47,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-09-2014,AQS,60590007,1,0.054,ppm,50,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-10-2014,AQS,60590007,1,0.039,ppm,36,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-11-2014,AQS,60590007,1,0.047,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06-12-2014,AQS,60590007,1,0.048,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/13/2014,AQS,60590007,1,0.046,ppm,43,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/14/2014,AQS,60590007,1,0.053,ppm,49,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/15/2014,AQS,60590007,1,0.045,ppm,42,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/16/2014,AQS,60590007,1,0.04,ppm,37,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/17/2014,AQS,60590007,1,0.035,ppm,32,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/18/2014,AQS,60590007,1,0.038,ppm,35,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/19/2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/20/2014,AQS,60590007,1,0.046,ppm,43,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/21/2014,AQS,60590007,1,0.043,ppm,40,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/22/2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/23/2014,AQS,60590007,1,0.045,ppm,42,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/24/2014,AQS,60590007,1,0.046,ppm,43,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/25/2014,AQS,60590007,1,0.045,ppm,42,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/26/2014,AQS,60590007,1,0.043,ppm,40,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/27/2014,AQS,60590007,1,0.034,ppm,31,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/28/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/29/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
06/30/2014,AQS,60590007,1,0.036,ppm,33,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-01-2014,AQS,60590007,1,0.049,ppm,45,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-02-2014,AQS,60590007,1,0.049,ppm,45,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-03-2014,AQS,60590007,1,0.059,ppm,64,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-04-2014,AQS,60590007,1,0.046,ppm,43,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-05-2014,AQS,60590007,1,0.036,ppm,33,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-06-2014,AQS,60590007,1,0.039,ppm,36,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-07-2014,AQS,60590007,1,0.036,ppm,33,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-08-2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-09-2014,AQS,60590007,1,0.052,ppm,48,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-10-2014,AQS,60590007,1,0.049,ppm,45,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-11-2014,AQS,60590007,1,0.034,ppm,31,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07-12-2014,AQS,60590007,1,0.037,ppm,34,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/13/2014,AQS,60590007,1,0.042,ppm,39,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/14/2014,AQS,60590007,1,0.031,ppm,29,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/15/2014,AQS,60590007,1,0.03,ppm,28,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/16/2014,AQS,60590007,1,0.04,ppm,37,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/17/2014,AQS,60590007,1,0.033,ppm,31,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/18/2014,AQS,60590007,1,0.032,ppm,30,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/19/2014,AQS,60590007,1,0.023,ppm,21,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/20/2014,AQS,60590007,1,0.035,ppm,32,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/21/2014,AQS,60590007,1,0.033,ppm,31,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/22/2014,AQS,60590007,1,0.038,ppm,35,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/23/2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/24/2014,AQS,60590007,1,0.054,ppm,50,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/25/2014,AQS,60590007,1,0.042,ppm,39,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/26/2014,AQS,60590007,1,0.039,ppm,36,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/27/2014,AQS,60590007,1,0.046,ppm,43,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/28/2014,AQS,60590007,1,0.047,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/29/2014,AQS,60590007,1,0.035,ppm,32,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/30/2014,AQS,60590007,1,0.042,ppm,39,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
07/31/2014,AQS,60590007,1,0.036,ppm,33,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-01-2014,AQS,60590007,1,0.037,ppm,34,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-02-2014,AQS,60590007,1,0.038,ppm,35,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-03-2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-04-2014,AQS,60590007,1,0.041,ppm,38,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-05-2014,AQS,60590007,1,0.04,ppm,37,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-06-2014,AQS,60590007,1,0.035,ppm,32,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-07-2014,AQS,60590007,1,0.042,ppm,39,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-08-2014,AQS,60590007,1,0.051,ppm,47,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-09-2014,AQS,60590007,1,0.051,ppm,47,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-10-2014,AQS,60590007,1,0.055,ppm,51,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-11-2014,AQS,60590007,1,0.041,ppm,38,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08-12-2014,AQS,60590007,1,0.038,ppm,35,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/13/2014,AQS,60590007,1,0.039,ppm,36,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/14/2014,AQS,60590007,1,0.038,ppm,35,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/15/2014,AQS,60590007,1,0.039,ppm,36,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/16/2014,AQS,60590007,1,0.047,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/17/2014,AQS,60590007,1,0.046,ppm,43,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/18/2014,AQS,60590007,1,0.043,ppm,40,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/19/2014,AQS,60590007,1,0.036,ppm,33,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/20/2014,AQS,60590007,1,0.04,ppm,37,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/21/2014,AQS,60590007,1,0.04,ppm,37,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/22/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/23/2014,AQS,60590007,1,0.042,ppm,39,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/24/2014,AQS,60590007,1,0.045,ppm,42,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/25/2014,AQS,60590007,1,0.038,ppm,35,Anaheim,14,82,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/26/2014,AQS,60590007,1,0.033,ppm,31,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/27/2014,AQS,60590007,1,0.056,ppm,54,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/28/2014,AQS,60590007,1,0.046,ppm,43,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/29/2014,AQS,60590007,1,0.049,ppm,45,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/30/2014,AQS,60590007,1,0.058,ppm,61,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
08/31/2014,AQS,60590007,1,0.048,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-01-2014,AQS,60590007,1,0.04,ppm,37,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-02-2014,AQS,60590007,1,0.042,ppm,39,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-03-2014,AQS,60590007,1,0.048,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-04-2014,AQS,60590007,1,0.048,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-05-2014,AQS,60590007,1,0.049,ppm,45,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-06-2014,AQS,60590007,1,0.068,ppm,93,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-07-2014,AQS,60590007,1,0.06,ppm,67,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-08-2014,AQS,60590007,1,0.029,ppm,27,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-09-2014,AQS,60590007,1,0.032,ppm,30,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-10-2014,AQS,60590007,1,0.045,ppm,42,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-11-2014,AQS,60590007,1,0.051,ppm,47,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09-12-2014,AQS,60590007,1,0.054,ppm,50,Anaheim,15,88,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/13/2014,AQS,60590007,1,0.068,ppm,93,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/14/2014,AQS,60590007,1,0.081,ppm,136,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/15/2014,AQS,60590007,1,0.054,ppm,50,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/17/2014,AQS,60590007,1,0.035,ppm,32,Anaheim,13,76,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/18/2014,AQS,60590007,1,0.021,ppm,19,Anaheim,15,88,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/19/2014,AQS,60590007,1,0.033,ppm,31,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/20/2014,AQS,60590007,1,0.033,ppm,31,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/21/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/22/2014,AQS,60590007,1,0.043,ppm,40,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/23/2014,AQS,60590007,1,0.051,ppm,47,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/24/2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/25/2014,AQS,60590007,1,0.037,ppm,34,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/26/2014,AQS,60590007,1,0.035,ppm,32,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/27/2014,AQS,60590007,1,0.043,ppm,40,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/28/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/29/2014,AQS,60590007,1,0.041,ppm,38,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
09/30/2014,AQS,60590007,1,0.049,ppm,45,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-01-2014,AQS,60590007,1,0.047,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-02-2014,AQS,60590007,1,0.056,ppm,54,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-03-2014,AQS,60590007,1,0.061,ppm,71,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-04-2014,AQS,60590007,1,0.079,ppm,129,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-05-2014,AQS,60590007,1,0.081,ppm,136,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-06-2014,AQS,60590007,1,0.061,ppm,71,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-07-2014,AQS,60590007,1,0.056,ppm,54,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-08-2014,AQS,60590007,1,0.05,ppm,46,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-09-2014,AQS,60590007,1,0.045,ppm,42,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-10-2014,AQS,60590007,1,0.048,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-11-2014,AQS,60590007,1,0.059,ppm,64,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10-12-2014,AQS,60590007,1,0.055,ppm,51,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10/13/2014,AQS,60590007,1,0.049,ppm,45,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10/14/2014,AQS,60590007,1,0.038,ppm,35,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10/15/2014,AQS,60590007,1,0.035,ppm,32,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10/16/2014,AQS,60590007,1,0.036,ppm,33,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10/17/2014,AQS,60590007,1,0.044,ppm,41,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
10/18/2014,AQS,60590007,1,0.047,ppm,44,Anaheim,17,100,44201,Ozone,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,59,Orange,33.83062,-117.93845
